designation,timestamp,center_longitude,center_latitude,minX,minY,maxX,maxY,strength,eta at east limb,days from east limb,center_red,center_green,center_blue,txt_url
FS-2010-001,2010-07-03.0,333.6,19.7,327,14,341,26,465,2010-07-08.6,5.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.03_00:00:00.txt
FS-2010-001,2010-07-03.5,333.1,19.2,327,13,341,26,588,2010-07-08.1,5.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.03_12:00:00.txt
FS-2010-001,2010-07-04.0,333.0,18.8,327,13,341,26,597,2010-07-08.6,4.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.04_00:00:00.txt
FS-2010-001,2010-07-04.5,333.1,18.6,327,12,341,26,562,2010-07-08.1,4.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.04_12:00:00.txt
FS-2010-001,2010-07-05.0,332.8,18.1,327,12,340,26,442,2010-07-08.6,3.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.05_00:00:00.txt
FS-2010-001,2010-07-05.5,333.3,18.3,329,12,339,26,371,2010-07-08.1,3.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.05_12:00:00.txt
FS-2010-001,2010-07-06.0,332.7,18.4,328,14,339,24,334,2010-07-08.6,2.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.06_00:00:00.txt
FS-2010-001,2010-07-06.5,333.0,18.7,328,14,339,24,339,2010-07-08.1,2.1,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.06_12:00:00.txt
FS-2010-001,2010-07-07.0,332.6,18.7,328,14,338,24,260,2010-07-08.6,1.6,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.07_00:00:00.txt
FS-2010-001,2010-07-07.5,334.4,19.2,330,16,341,24,247,2010-07-08.0,1.0,0,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.07_12:00:00.txt
FS-2010-001,2010-07-08.0,334.8,19.7,333,18,335,20,160,2010-07-08.4,0.4,8,0,234,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.08_00:00:00.txt
FS-2010-001,2010-07-08.5,332.2,19.9,331,18,333,20,41,2010-07-08.1,0.1,34,0,169,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.08_12:00:00.txt
FS-2010-002,2010-07-16.5,136.0,-22.0,130,-29,144,-15,455,2010-07-23.2,7.2,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.16_12:00:00.txt
FS-2010-002,2010-07-17.0,138.3,-19.9,130,-29,146,-13,456,2010-07-23.5,6.5,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.17_00:00:00.txt
FS-2010-002,2010-07-17.5,137.4,-20.6,130,-29,146,-13,494,2010-07-23.1,6.1,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.17_12:00:00.txt
FS-2010-002,2010-07-18.0,139.6,-18.1,132,-20,146,-12,343,2010-07-23.4,5.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.18_00:00:00.txt
FS-2010-002,2010-07-18.5,138.4,-18.3,132,-20,144,-12,278,2010-07-23.0,5.0,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.18_12:00:00.txt
FS-2010-002,2010-07-19.0,139.5,-17.6,132,-20,144,-12,265,2010-07-23.4,4.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.19_00:00:00.txt
FS-2010-002,2010-07-19.5,138.5,-17.4,132,-20,144,-12,182,2010-07-23.0,4.0,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.19_12:00:00.txt
FS-2010-002,2010-07-20.0,139.7,-17.3,136,-20,144,-12,100,2010-07-23.4,3.4,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.20_00:00:00.txt
FS-2010-002,2010-07-20.5,139.1,-16.8,136,-18,140,-15,52,2010-07-22.9,2.9,0,127,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.20_12:00:00.txt
FS-2010-003,2010-07-26.0,340.8,18.3,335,14,349,26,571,2010-08-04.2,9.2,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.26_00:00:00.txt
FS-2010-003,2010-07-26.5,340.3,18.9,334,14,349,28,616,2010-08-03.7,8.7,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.26_12:00:00.txt
FS-2010-003,2010-07-27.0,340.3,17.7,332,11,354,28,1112,2010-08-04.2,8.2,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.27_00:00:00.txt
FS-2010-003,2010-07-27.5,341.5,18.0,332,11,355,28,1036,2010-08-03.6,7.6,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.27_12:00:00.txt
FS-2010-003,2010-07-28.0,342.3,18.1,331,11,358,28,1690,2010-08-04.1,7.1,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.28_00:00:00.txt
FS-2010-003,2010-07-28.5,342.8,18.1,331,11,358,28,1434,2010-08-03.5,6.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.28_12:00:00.txt
FS-2010-003,2010-07-29.0,343.6,17.8,331,10,359,30,1943,2010-08-03.9,5.9,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.29_00:00:00.txt
FS-2010-003,2010-07-29.5,344.4,17.5,333,10,359,30,1618,2010-08-03.4,5.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.29_12:00:00.txt
FS-2010-003,2010-07-30.0,343.4,17.9,328,9,359,30,1926,2010-08-04.0,5.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.30_00:00:00.txt
FS-2010-003,2010-07-30.5,343.5,17.4,328,9,358,30,1594,2010-08-03.4,4.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.30_12:00:00.txt
FS-2010-003,2010-07-31.0,343.3,18.0,328,9,356,30,1584,2010-08-04.0,4.0,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.31_00:00:00.txt
FS-2010-003,2010-07-31.5,344.2,17.5,335,9,355,30,1327,2010-08-03.4,3.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.07.31_12:00:00.txt
FS-2010-003,2010-08-01.0,344.5,18.0,335,10,355,28,1173,2010-08-03.9,2.9,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.01_00:00:00.txt
FS-2010-003,2010-08-01.5,344.6,17.5,336,10,355,30,1052,2010-08-03.3,2.3,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.01_12:00:00.txt
FS-2010-003,2010-08-02.0,344.4,18.7,336,10,354,33,924,2010-08-03.9,1.9,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.02_00:00:00.txt
FS-2010-003,2010-08-02.5,344.0,18.6,336,10,353,33,739,2010-08-03.4,1.4,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.02_12:00:00.txt
FS-2010-003,2010-08-03.0,344.3,19.6,337,11,352,33,578,2010-08-03.8,0.8,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.03_00:00:00.txt
FS-2010-003,2010-08-03.5,342.8,18.3,337,11,350,33,400,2010-08-03.5,0.5,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.03_12:00:00.txt
FS-2010-003,2010-08-04.0,340.4,16.6,338,13,343,23,88,2010-08-04.2,0.2,0,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.04_00:00:00.txt
FS-2010-004,2010-08-05.5,282.8,30.4,279,29,290,31,522,2010-08-08.0,3.0,65,94,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.05_12:00:00.txt
FS-2010-004,2010-08-06.0,282.7,30.2,279,29,290,31,487,2010-08-08.5,2.5,65,94,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.06_00:00:00.txt
FS-2010-004,2010-08-06.5,282.2,30.6,278,29,290,31,607,2010-08-08.0,2.0,65,94,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.06_12:00:00.txt
FS-2010-004,2010-08-07.0,282.7,30.3,278,29,292,31,556,2010-08-08.4,1.4,65,94,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.07_00:00:00.txt
FS-2010-004,2010-08-07.5,282.8,30.3,278,29,292,31,554,2010-08-07.9,0.9,65,94,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.07_12:00:00.txt
FS-2010-005,2010-08-07.5,200.2,-24.6,193,-29,207,-20,453,2010-08-14.8,7.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.07_12:00:00.txt
FS-2010-004,2010-08-08.0,282.4,30.3,279,29,289,31,339,2010-08-08.4,0.4,65,94,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.08_00:00:00.txt
FS-2010-005,2010-08-08.0,200.4,-24.7,193,-29,207,-20,533,2010-08-15.3,7.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.08_00:00:00.txt
FS-2010-004,2010-08-08.5,279.4,30.1,278,29,280,31,107,2010-08-08.1,0.1,69,85,65,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.08_12:00:00.txt
FS-2010-005,2010-08-08.5,200.2,-24.5,193,-29,207,-19,503,2010-08-14.8,6.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.08_12:00:00.txt
FS-2010-005,2010-08-09.0,200.1,-24.5,192,-29,207,-19,478,2010-08-15.3,6.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.09_00:00:00.txt
FS-2010-005,2010-08-09.5,200.0,-23.4,192,-27,207,-17,522,2010-08-14.7,5.7,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.09_12:00:00.txt
FS-2010-005,2010-08-10.0,199.4,-23.1,190,-27,207,-17,558,2010-08-15.3,5.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.10_00:00:00.txt
FS-2010-005,2010-08-10.5,199.2,-23.2,190,-27,207,-17,618,2010-08-14.8,4.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.10_12:00:00.txt
FS-2010-005,2010-08-11.0,199.0,-23.1,190,-27,207,-17,571,2010-08-15.3,4.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.11_00:00:00.txt
FS-2010-005,2010-08-11.5,198.7,-22.7,190,-27,205,-15,622,2010-08-14.8,3.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.11_12:00:00.txt
FS-2010-005,2010-08-12.0,198.8,-22.8,190,-27,205,-15,459,2010-08-15.3,3.3,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.12_00:00:00.txt
FS-2010-005,2010-08-12.5,198.7,-22.3,190,-27,205,-15,371,2010-08-14.8,2.8,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.12_12:00:00.txt
FS-2010-005,2010-08-13.0,199.5,-24.8,195,-27,203,-22,111,2010-08-15.2,2.2,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.13_00:00:00.txt
FS-2010-005,2010-08-13.5,200.6,-24.1,199,-25,201,-23,30,2010-08-14.6,1.6,238,113,45,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.13_12:00:00.txt
FS-2010-005,2010-08-14.0,200.8,-24.6,197,-27,205,-21,154,2010-08-15.1,1.1,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.14_00:00:00.txt
FS-2010-005,2010-08-14.5,200.8,-24.7,197,-27,205,-21,142,2010-08-14.6,0.6,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.14_12:00:00.txt
FS-2010-005,2010-08-15.0,199.7,-24.7,197,-27,203,-21,109,2010-08-15.2,0.2,255,127,51,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.08.15_00:00:00.txt
FS-2010-006,2010-09-01.5,204.5,-18.2,198,-22,214,-13,491,2010-09-10.5,9.5,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.01_12:00:00.txt
FS-2010-006,2010-09-02.0,204.3,-18.2,198,-22,214,-13,581,2010-09-11.1,9.1,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.02_00:00:00.txt
FS-2010-006,2010-09-02.5,204.8,-17.9,197,-22,214,-10,773,2010-09-10.5,8.5,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.02_12:00:00.txt
FS-2010-006,2010-09-03.0,205.3,-18.6,197,-23,216,-10,971,2010-09-11.0,8.0,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.03_00:00:00.txt
FS-2010-006,2010-09-03.5,206.2,-18.4,197,-23,218,-10,1139,2010-09-10.4,7.4,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.03_12:00:00.txt
FS-2010-006,2010-09-04.0,206.6,-18.9,197,-25,218,-10,1329,2010-09-10.9,6.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.04_00:00:00.txt
FS-2010-006,2010-09-04.5,206.6,-18.0,195,-25,218,-4,1552,2010-09-10.4,6.4,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.04_12:00:00.txt
FS-2010-006,2010-09-05.0,207.0,-17.5,195,-25,218,-4,1690,2010-09-10.8,5.8,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.05_00:00:00.txt
FS-2010-006,2010-09-05.5,207.3,-17.6,195,-25,218,-4,1592,2010-09-10.3,5.3,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.05_12:00:00.txt
FS-2010-006,2010-09-06.0,207.2,-17.7,197,-25,218,-4,1532,2010-09-10.8,4.8,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.06_00:00:00.txt
FS-2010-006,2010-09-06.5,206.8,-18.4,193,-25,218,-10,1293,2010-09-10.3,4.3,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.06_12:00:00.txt
FS-2010-006,2010-09-07.0,206.7,-18.7,193,-25,218,-10,1132,2010-09-10.9,3.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.07_00:00:00.txt
FS-2010-006,2010-09-07.5,207.1,-18.5,193,-25,218,-10,1151,2010-09-10.3,3.3,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.07_12:00:00.txt
FS-2010-006,2010-09-08.0,207.1,-18.7,198,-23,218,-13,971,2010-09-10.8,2.8,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.08_00:00:00.txt
FS-2010-006,2010-09-08.5,206.4,-18.6,191,-22,218,-13,933,2010-09-10.4,2.4,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.08_12:00:00.txt
FS-2010-006,2010-09-09.0,206.1,-18.5,191,-22,218,-13,767,2010-09-10.9,1.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.09_00:00:00.txt
FS-2010-006,2010-09-09.5,206.1,-18.5,191,-22,216,-13,624,2010-09-10.4,1.4,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.09_12:00:00.txt
FS-2010-006,2010-09-10.0,206.6,-18.4,199,-22,216,-13,519,2010-09-10.9,0.9,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.10_00:00:00.txt
FS-2010-006,2010-09-10.5,205.8,-18.4,200,-22,212,-13,402,2010-09-10.4,0.4,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.10_12:00:00.txt
FS-2010-006,2010-09-11.0,201.9,-17.6,199,-20,205,-13,190,2010-09-11.2,0.2,255,0,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.11_00:00:00.txt
FS-2010-007,2010-09-21.5,353.6,18.2,349,13,359,26,497,2010-09-26.1,5.1,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.21_12:00:00.txt
FS-2010-007,2010-09-22.0,352.8,18.1,346,13,359,26,531,2010-09-26.7,4.7,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.22_00:00:00.txt
FS-2010-007,2010-09-22.5,353.4,18.8,346,13,359,28,529,2010-09-26.2,4.2,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.22_12:00:00.txt
FS-2010-007,2010-09-23.0,353.4,18.3,346,13,359,28,519,2010-09-26.7,3.7,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.23_00:00:00.txt
FS-2010-007,2010-09-23.5,354.8,19.6,351,13,359,28,442,2010-09-26.0,3.0,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.23_12:00:00.txt
FS-2010-007,2010-09-24.0,354.3,19.9,350,13,359,28,474,2010-09-26.6,2.6,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.24_00:00:00.txt
FS-2010-007,2010-09-24.5,354.0,23.2,349,18,359,30,323,2010-09-26.1,2.1,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.24_12:00:00.txt
FS-2010-007,2010-09-25.0,352.0,24.0,346,18,358,30,320,2010-09-26.7,1.7,255,0,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.25_00:00:00.txt
FS-2010-007,2010-09-25.5,351.6,25.6,350,24,353,26,202,2010-09-26.2,1.2,219,0,97,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.25_12:00:00.txt
FS-2010-007,2010-09-26.0,350.4,25.9,349,24,351,26,119,2010-09-26.8,0.8,187,0,70,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.26_00:00:00.txt
FS-2010-007,2010-09-26.5,351.8,26.4,350,25,352,27,45,2010-09-26.2,0.2,188,0,71,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.26_12:00:00.txt
FS-2010-008,2010-09-30.0,216.0,-23.0,208,-27,225,-17,466,2010-10-07.6,7.6,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.30_00:00:00.txt
FS-2010-008,2010-09-30.5,219.1,-20.7,208,-27,228,-10,665,2010-10-06.8,6.8,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.09.30_12:00:00.txt
FS-2010-008,2010-10-01.0,219.0,-20.9,208,-29,229,-10,751,2010-10-07.3,6.3,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.01_00:00:00.txt
FS-2010-008,2010-10-01.5,218.9,-19.4,207,-29,229,-8,861,2010-10-06.7,5.7,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.01_12:00:00.txt
FS-2010-008,2010-10-02.0,217.8,-17.3,1,-88,359,85,1026,2010-10-07.3,5.3,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.02_00:00:00.txt
FS-2010-008,2010-10-02.5,218.1,-17.0,1,-88,359,85,907,2010-10-06.7,4.7,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.02_12:00:00.txt
FS-2010-008,2010-10-03.0,219.2,-13.0,208,-20,220,-7,1103,2010-10-07.1,4.1,125,115,115,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.03_00:00:00.txt
FS-2010-008,2010-10-03.5,219.2,-13.7,208,-20,220,-7,842,2010-10-06.6,3.6,125,115,115,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.03_12:00:00.txt
FS-2010-008,2010-10-04.0,219.3,-10.8,207,-22,229,-1,789,2010-10-07.0,3.0,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.04_00:00:00.txt
FS-2010-008,2010-10-04.5,219.7,-11.0,213,-22,225,-1,396,2010-10-06.5,2.5,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.04_12:00:00.txt
FS-2010-008,2010-10-05.0,219.6,-8.8,213,-14,225,-1,421,2010-10-07.0,2.0,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.05_00:00:00.txt
FS-2010-008,2010-10-05.5,219.8,-7.1,216,-11,223,-1,235,2010-10-06.5,1.5,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.05_12:00:00.txt
FS-2010-008,2010-10-06.0,219.2,-7.3,213,-11,223,-1,310,2010-10-07.0,1.0,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.06_00:00:00.txt
FS-2010-008,2010-10-06.5,218.3,-6.6,213,-9,223,-3,160,2010-10-06.6,0.6,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.06_12:00:00.txt
FS-2010-009,2010-10-06.5,143.8,18.0,132,13,157,28,571,2010-10-12.1,6.1,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.06_12:00:00.txt
FS-2010-008,2010-10-07.0,217.1,-7.1,213,-9,220,-3,110,2010-10-07.2,0.2,127,127,127,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.07_00:00:00.txt
FS-2010-009,2010-10-07.0,142.3,18.3,130,13,157,28,887,2010-10-12.7,5.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.07_00:00:00.txt
FS-2010-009,2010-10-07.5,143.8,15.7,130,4,160,28,1282,2010-10-12.1,5.1,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.07_12:00:00.txt
FS-2010-009,2010-10-08.0,142.5,17.4,127,4,160,28,1445,2010-10-12.7,4.7,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.08_00:00:00.txt
FS-2010-009,2010-10-08.5,142.3,16.6,127,4,160,28,1348,2010-10-12.2,4.2,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.08_12:00:00.txt
FS-2010-009,2010-10-09.0,140.4,19.3,127,4,157,30,1261,2010-10-12.8,3.8,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.09_00:00:00.txt
FS-2010-009,2010-10-09.5,140.0,18.8,127,4,155,30,1010,2010-10-12.3,3.3,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.09_12:00:00.txt
FS-2010-009,2010-10-10.0,138.1,21.8,127,14,148,30,912,2010-10-13.0,3.0,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.10_00:00:00.txt
FS-2010-009,2010-10-10.5,137.3,20.3,127,14,146,30,712,2010-10-12.5,2.5,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.10_12:00:00.txt
FS-2010-009,2010-10-11.0,137.3,21.0,127,-24,215,30,749,2010-10-13.0,2.0,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.11_00:00:00.txt
FS-2010-010,2010-10-11.0,64.0,-13.8,55,-18,72,-8,614,2010-10-18.8,7.8,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.11_00:00:00.txt
FS-2010-009,2010-10-11.5,136.4,19.0,129,14,142,28,372,2010-10-12.6,1.6,255,255,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.11_12:00:00.txt
FS-2010-010,2010-10-11.5,63.3,-12.2,53,-20,72,-4,794,2010-10-18.3,7.3,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.11_12:00:00.txt
FS-2010-009,2010-10-12.0,136.3,21.4,135,20,137,22,258,2010-10-13.1,1.1,113,19,19,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.12_00:00:00.txt
FS-2010-010,2010-10-12.0,63.1,-12.8,53,-20,74,-4,1185,2010-10-18.9,6.9,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.12_00:00:00.txt
FS-2010-009,2010-10-12.5,138.2,16.1,136,15,139,17,18,2010-10-12.5,0.5,223,202,202,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.12_12:00:00.txt
FS-2010-010,2010-10-12.5,63.9,-11.9,53,-20,74,-3,1048,2010-10-18.3,6.3,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.12_12:00:00.txt
FS-2010-010,2010-10-13.0,63.9,-12.6,53,-20,74,-3,1003,2010-10-18.8,5.8,0,38,255,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.13_00:00:00.txt
FS-2010-010,2010-10-13.5,64.7,-11.4,58,-19,72,-6,817,2010-10-18.2,5.2,1,38,253,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.13_12:00:00.txt
FS-2010-010,2010-10-14.0,63.3,-11.7,1,-88,359,86,731,2010-10-18.8,4.8,102,0,0,http://jsoc.stanford.edu/data/farside/AR_Lists/2010/AR_LIST_2010.10.14_00:00:00.txt
